 20250218-075157,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_153_5b16d521 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_153_5b16d521,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.888764 - logloss: 0.465212
 20250218-083041,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_154_0b0c229d --gpu 0,[exp_id] DIN_MicroLens_1M_x1_154_0b0c229d,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.884047 - logloss: 0.866585
 20250218-090213,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_155_62bdc772 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_155_62bdc772,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.880104 - logloss: 0.907427
 20250218-091102,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_156_caabd81a --gpu 0,[exp_id] DIN_MicroLens_1M_x1_156_caabd81a,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.574191 - logloss: 1.355078
 20250218-095029,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_157_330767d4 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_157_330767d4,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.885701 - logloss: 0.716552
 20250218-102742,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_158_ed724566 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_158_ed724566,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.894159 - logloss: 0.754823
 20250218-110057,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_159_fe68f651 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_159_fe68f651,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.927146 - logloss: 0.429354
 20250218-112648,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_160_d5aa5a48 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_160_d5aa5a48,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.891323 - logloss: 0.646224
 20250218-120658,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_161_f0009de3 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_161_f0009de3,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.913045 - logloss: 0.516336
 20250218-124045,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_162_e1eea93d --gpu 0,[exp_id] DIN_MicroLens_1M_x1_162_e1eea93d,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.919796 - logloss: 0.464462
 20250218-132057,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_163_96f96b92 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_163_96f96b92,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.890801 - logloss: 0.899296
 20250218-135629,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_164_a13e11a3 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_164_a13e11a3,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.896234 - logloss: 0.810345
 20250218-143643,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_165_c5566eaf --gpu 0,[exp_id] DIN_MicroLens_1M_x1_165_c5566eaf,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.891787 - logloss: 0.837607
 20250218-150518,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_166_2195f5d2 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_166_2195f5d2,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.885339 - logloss: 0.804172
 20250218-154211,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_167_feab48cf --gpu 0,[exp_id] DIN_MicroLens_1M_x1_167_feab48cf,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.912221 - logloss: 0.334871
 20250218-162235,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_168_bd06ec7c --gpu 0,[exp_id] DIN_MicroLens_1M_x1_168_bd06ec7c,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.892356 - logloss: 0.701219
 20250218-170304,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_169_2844a247 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_169_2844a247,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.880871 - logloss: 0.826787
 20250218-172650,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_170_4dd0028b --gpu 0,[exp_id] DIN_MicroLens_1M_x1_170_4dd0028b,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.868639 - logloss: 0.960843
 20250218-180743,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_171_a1184957 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_171_a1184957,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.898662 - logloss: 0.665323
 20250218-183051,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_172_d3caa8c5 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_172_d3caa8c5,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.882679 - logloss: 1.062623
 20250218-190923,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_173_35428a5d --gpu 0,[exp_id] DIN_MicroLens_1M_x1_173_35428a5d,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.889965 - logloss: 1.082363
 20250218-194911,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_174_96f96b92 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_174_96f96b92,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.835847 - logloss: 1.464115
 20250218-202851,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_175_acc53c1f --gpu 0,[exp_id] DIN_MicroLens_1M_x1_175_acc53c1f,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.898482 - logloss: 0.943334
 20250218-210915,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_176_742c8966 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_176_742c8966,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.873048 - logloss: 1.045690
 20250218-214902,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_177_2195f5d2 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_177_2195f5d2,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.867450 - logloss: 1.101100
 20250218-222912,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_178_cabe1392 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_178_cabe1392,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.886013 - logloss: 1.101814
 20250218-225511,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_179_cd8bba37 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_179_cd8bba37,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.888828 - logloss: 0.986954
 20250218-233554,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_180_2844a247 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_180_2844a247,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.858449 - logloss: 1.199877
 20250219-001440,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_181_ad940a0a --gpu 0,[exp_id] DIN_MicroLens_1M_x1_181_ad940a0a,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.853231 - logloss: 0.875902
 20250219-005306,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_182_8e50ee70 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_182_8e50ee70,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.899703 - logloss: 0.527647
 20250219-013141,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_183_41d7ea91 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_183_41d7ea91,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.902832 - logloss: 0.636064
 20250219-020348,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_184_4f31175a --gpu 0,[exp_id] DIN_MicroLens_1M_x1_184_4f31175a,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.882385 - logloss: 0.640782
 20250219-023617,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_185_9867e2ab --gpu 0,[exp_id] DIN_MicroLens_1M_x1_185_9867e2ab,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.894912 - logloss: 0.555725
 20250219-030628,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_186_1ae42acc --gpu 0,[exp_id] DIN_MicroLens_1M_x1_186_1ae42acc,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.910593 - logloss: 0.505113
 20250219-034616,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_187_54b22e2a --gpu 0,[exp_id] DIN_MicroLens_1M_x1_187_54b22e2a,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.951755 - logloss: 0.302925
 20250219-040818,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_188_bb4d7b7b --gpu 0,[exp_id] DIN_MicroLens_1M_x1_188_bb4d7b7b,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.883229 - logloss: 0.538518
 20250219-044022,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_189_34eed709 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_189_34eed709,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.926148 - logloss: 0.396977
 20250219-051758,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_190_47851042 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_190_47851042,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.920516 - logloss: 0.622093
 20250219-055345,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_191_efc868cd --gpu 0,[exp_id] DIN_MicroLens_1M_x1_191_efc868cd,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.905129 - logloss: 0.777315
 20250219-062333,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_192_e88cb395 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_192_e88cb395,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.900123 - logloss: 0.769919
 20250219-070108,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_193_b494ae37 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_193_b494ae37,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.919713 - logloss: 0.612183
 20250219-072117,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_194_b1d77e1f --gpu 0,[exp_id] DIN_MicroLens_1M_x1_194_b1d77e1f,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.906209 - logloss: 0.634869
 20250219-080246,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_195_e92ed804 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_195_e92ed804,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.955045 - logloss: 0.285981
 20250219-084048,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_196_fb23ce49 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_196_fb23ce49,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.935469 - logloss: 0.394934
 20250219-091049,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_197_90cf86de --gpu 0,[exp_id] DIN_MicroLens_1M_x1_197_90cf86de,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.943297 - logloss: 0.367006
 20250219-095236,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_198_3649b0ae --gpu 0,[exp_id] DIN_MicroLens_1M_x1_198_3649b0ae,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.953115 - logloss: 0.293745
 20250219-103028,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_199_0c508fd6 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_199_0c508fd6,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.912447 - logloss: 0.770099
 20250219-110021,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_200_a925b123 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_200_a925b123,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.898794 - logloss: 0.871000
 20250219-113819,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_201_dcde770e --gpu 0,[exp_id] DIN_MicroLens_1M_x1_201_dcde770e,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.924469 - logloss: 0.656401
 20250219-114840,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_202_c9e2fbd7 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_202_c9e2fbd7,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.761491 - logloss: 1.221590
 20250219-122621,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_203_14786f9a --gpu 0,[exp_id] DIN_MicroLens_1M_x1_203_14786f9a,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.937714 - logloss: 0.425689
 20250219-130409,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_204_b71c1cb9 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_204_b71c1cb9,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.946296 - logloss: 0.369225
 20250219-134219,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_205_4664faa3 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_205_4664faa3,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.936140 - logloss: 0.466843
 20250219-142056,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_206_d0914d9f --gpu 0,[exp_id] DIN_MicroLens_1M_x1_206_d0914d9f,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.938234 - logloss: 0.451329
 20250219-145103,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_207_f0283f5b --gpu 0,[exp_id] DIN_MicroLens_1M_x1_207_f0283f5b,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.939248 - logloss: 0.420762
 20250219-151720,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_208_aff346e0 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_208_aff346e0,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.914217 - logloss: 0.880291
 20250219-155506,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_209_6ef41ad2 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_209_6ef41ad2,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.914697 - logloss: 0.821865
 20250219-165028,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_210_0c508fd6 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_210_0c508fd6,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.920470 - logloss: 0.756528
 20250219-171537,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_211_0c6a7287 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_211_0c6a7287,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.915990 - logloss: 0.755399
